bang_1,field_1,bang_2,field_2,so_dong_chung,spearman,muc_do
fact_delivery_details,qty_delivered,fact_order_lines,discount_amount,1602,0.522,liên hệ rõ
fact_inventory_lot_snapshot,qty_package,fact_order_lines,cancelled_qty,1144,0.518,liên hệ rõ
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,amount_before_discount,1279,0.518,liên hệ rõ
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,amount_before_discount_before_vat,1279,0.518,liên hệ rõ
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,amount_incl_vat,1279,0.515,liên hệ rõ
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,net_revenue,1279,0.515,liên hệ rõ
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,vat_amount,1279,0.515,liên hệ rõ
fact_inventory_lot_snapshot,available_package,fact_order_lines,cancelled_qty,1144,0.513,liên hệ rõ
fact_inventory_lot_snapshot,available_package,fact_order_lines,delivery_days_sla,796,0.508,liên hệ rõ
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,delivery_days_sla,764,0.508,liên hệ rõ
fact_inventory_lot_snapshot,qty_primary,fact_order_lines,delivery_days_sla,825,0.508,liên hệ rõ
fact_inventory_transactions,total_amount,fact_order_lines,cancelled_qty,1323,0.508,liên hệ rõ
fact_inventory_daily_balances,import_quantity,fact_inventory_transactions,quantity,344,0.501,liên hệ rõ
fact_inventory_lot_snapshot,expiry_warning_days,fact_inventory_transactions,total_amount,587,0.501,liên hệ rõ
fact_inventory_daily_balances,export_quantity,fact_order_lines,delivery_days_sla,320,0.5,liên hệ rõ
fact_delivery_details,attempt_count,fact_inventory_transactions,quantity,931,0.497,yếu
fact_inventory_lot_snapshot,qty_package,fact_order_lines,delivery_days_sla,796,0.496,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,amount_before_discount,1086,0.496,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,amount_before_discount_before_vat,1086,0.496,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,amount_incl_vat,1086,0.496,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,net_revenue,1086,0.496,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,vat_amount,1086,0.496,yếu
fact_inventory_daily_balances,import_quantity,fact_order_lines,delivery_days_sla,320,0.495,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,sales_qty,416,0.491,yếu
fact_delivery_details,qty_remain,fact_order_lines,sales_qty_carton,1567,0.489,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,discount_amount_before_vat,1086,0.489,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,discount_amount,1086,0.488,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,sales_qty,416,0.487,yếu
fact_inventory_transactions,quantity,dim_products,net_weight,1424,-0.48,yếu
fact_delivery_details,attempt_count,fact_inventory_lot_snapshot,reservation_primary,929,0.479,yếu
fact_inventory_lot_snapshot,volume_package,fact_inventory_transactions,quantity,586,0.478,yếu
fact_inventory_daily_balances,closing_quantity,fact_inventory_lot_snapshot,volume_primary,422,0.473,yếu
fact_delivery_details,qty_remain,fact_order_lines,delivery_days_sla,982,0.472,yếu
fact_delivery_details,qty_remain,fact_order_lines,shipped_qty,1602,0.472,yếu
fact_inventory_daily_balances,opening_quantity,fact_inventory_lot_snapshot,volume_primary,422,0.472,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,cancelled_qty,1086,0.472,yếu
fact_inventory_lot_snapshot,qty_primary,dim_product_prices,price_incl_vat,1218,-0.472,yếu
fact_inventory_lot_snapshot,qty_primary,dim_product_prices,price_excl_vat,1218,-0.471,yếu
fact_delivery_details,qty_so,fact_inventory_lot_snapshot,reservation_package,926,0.469,yếu
fact_delivery_details,qty_received,fact_inventory_lot_snapshot,reservation_package,926,0.468,yếu
fact_delivery_details,attempt_count,fact_inventory_lot_snapshot,reservation_package,926,0.467,yếu
fact_delivery_details,qty_remain,fact_order_lines,sales_qty,1602,0.467,yếu
fact_delivery_details,qty_delivered,fact_inventory_lot_snapshot,reservation_package,926,0.464,yếu
fact_delivery_details,qty_remain,fact_inventory_transactions,total_amount,931,0.462,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,sales_qty_carton,1142,0.462,yếu
fact_order_lines,sales_qty,dim_product_prices,price_incl_vat,5061,-0.461,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,shipped_qty,416,0.46,yếu
fact_order_lines,sales_qty,dim_product_prices,price_excl_vat,5061,-0.46,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,shipped_qty,416,0.458,yếu
fact_inventory_lot_snapshot,available_primary,dim_product_prices,price_incl_vat,1176,-0.458,yếu
fact_inventory_lot_snapshot,available_primary,dim_product_prices,price_excl_vat,1176,-0.457,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_inventory_transactions,quantity,587,0.457,yếu
fact_delivery_details,qty_remain,fact_inventory_lot_snapshot,reservation_primary,929,0.455,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,discount_amount_before_vat,1086,0.454,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,sales_qty_carton,1144,0.453,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,discount_amount,1086,0.453,yếu
fact_delivery_details,qty_remain,fact_order_lines,amount_incl_vat,1602,0.451,yếu
fact_delivery_details,qty_remain,fact_order_lines,net_revenue,1602,0.451,yếu
fact_delivery_details,qty_remain,fact_order_lines,vat_amount,1602,0.451,yếu
fact_inventory_transactions,quantity,dim_product_prices,price_excl_vat,451,-0.451,yếu
fact_inventory_transactions,quantity,dim_product_prices,price_incl_vat,451,-0.451,yếu
fact_delivery_details,qty_remain,fact_order_lines,amount_before_discount,1602,0.449,yếu
fact_delivery_details,qty_remain,fact_order_lines,amount_before_discount_before_vat,1602,0.449,yếu
fact_delivery_details,qty_received,fact_inventory_daily_balances,closing_quantity,362,0.447,yếu
fact_delivery_details,qty_received,fact_inventory_daily_balances,opening_quantity,362,0.447,yếu
fact_delivery_details,qty_remain,fact_inventory_lot_snapshot,reservation_package,926,0.447,yếu
fact_delivery_details,qty_so,fact_inventory_daily_balances,closing_quantity,362,0.447,yếu
fact_delivery_details,qty_so,fact_inventory_daily_balances,opening_quantity,362,0.446,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,discount_amount,1279,0.446,yếu
fact_order_lines,shipped_qty,dim_product_prices,price_incl_vat,5061,-0.445,yếu
fact_order_lines,shipped_qty,dim_product_prices,price_excl_vat,5061,-0.444,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,sales_qty_carton,415,0.443,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,discount_amount_before_vat,1279,0.442,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,cancelled_qty,1144,0.44,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,delivery_days_sla,779,0.44,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,sales_qty_carton,415,0.438,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,sales_qty,1144,0.434,yếu
fact_delivery_details,qty_delivered,fact_inventory_daily_balances,closing_quantity,362,0.432,yếu
fact_delivery_details,qty_delivered,fact_inventory_daily_balances,opening_quantity,362,0.431,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,amount_before_discount,1144,0.429,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,amount_before_discount_before_vat,1144,0.429,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,amount_incl_vat,1144,0.425,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,net_revenue,1144,0.425,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,vat_amount,1144,0.425,yếu
fact_inventory_transactions,quantity,fact_order_lines,discount_amount,1323,0.421,yếu
fact_inventory_transactions,quantity,fact_order_lines,discount_amount_before_vat,1323,0.421,yếu
fact_inventory_daily_balances,export_quantity,fact_inventory_lot_snapshot,reservation_primary,422,0.417,yếu
fact_inventory_transactions,quantity,fact_order_lines,amount_before_discount,1323,0.412,yếu
fact_inventory_transactions,quantity,fact_order_lines,amount_before_discount_before_vat,1323,0.412,yếu
fact_inventory_daily_balances,closing_quantity,fact_inventory_transactions,total_amount,344,0.41,yếu
fact_inventory_daily_balances,opening_quantity,fact_inventory_transactions,total_amount,344,0.41,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,cancelled_qty,1086,0.41,yếu
fact_inventory_transactions,quantity,fact_order_lines,amount_incl_vat,1323,0.409,yếu
fact_inventory_transactions,quantity,fact_order_lines,net_revenue,1323,0.409,yếu
fact_inventory_transactions,quantity,fact_order_lines,vat_amount,1323,0.409,yếu
fact_inventory_daily_balances,closing_quantity,fact_inventory_lot_snapshot,reservation_primary,422,0.408,yếu
fact_inventory_daily_balances,closing_quantity,fact_inventory_lot_snapshot,volume_package,418,0.406,yếu
fact_inventory_daily_balances,import_quantity,fact_inventory_lot_snapshot,reservation_primary,422,0.406,yếu
fact_inventory_daily_balances,opening_quantity,fact_inventory_lot_snapshot,reservation_primary,422,0.406,yếu
fact_inventory_daily_balances,opening_quantity,fact_inventory_lot_snapshot,volume_package,418,0.406,yếu
fact_delivery_details,qty_remain,fact_order_lines,cancelled_qty,1602,0.404,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_inventory_transactions,total_amount,587,0.398,yếu
fact_inventory_daily_balances,export_quantity,dim_product_prices,price_excl_vat,457,-0.396,yếu
fact_inventory_daily_balances,export_quantity,dim_product_prices,price_incl_vat,457,-0.396,yếu
fact_inventory_transactions,quantity,fact_order_lines,unit_price_after_discount_after_vat,1323,-0.393,yếu
fact_inventory_transactions,quantity,fact_order_lines,unit_price_after_discount_before_vat,1323,-0.393,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,unit_price_after_discount_after_vat,416,-0.389,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,unit_price_after_discount_before_vat,416,-0.389,yếu
fact_inventory_transactions,quantity,fact_order_lines,unit_price,1323,-0.387,yếu
fact_inventory_transactions,quantity,fact_order_lines,unit_price_before_vat,1323,-0.387,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,unit_price_after_discount_after_vat,416,-0.386,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,unit_price_after_discount_before_vat,416,-0.386,yếu
fact_inventory_lot_snapshot,reservation_package,fact_inventory_transactions,total_amount,587,0.386,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,shipped_qty,1144,0.385,yếu
fact_delivery_details,qty_remain,fact_inventory_transactions,quantity,931,0.381,yếu
fact_inventory_lot_snapshot,volume_primary,fact_order_lines,discount_percent,1180,0.381,yếu
fact_order_lines,cancelled_qty,dim_product_prices,price_incl_vat,5061,-0.381,yếu
fact_order_lines,cancelled_qty,dim_product_prices,price_excl_vat,5061,-0.38,yếu
fact_inventory_daily_balances,import_quantity,dim_product_prices,price_excl_vat,457,-0.375,yếu
fact_inventory_daily_balances,import_quantity,dim_product_prices,price_incl_vat,457,-0.375,yếu
fact_inventory_lot_snapshot,reservation_package,fact_inventory_transactions,quantity,587,0.375,yếu
fact_inventory_daily_balances,export_quantity,fact_order_lines,unit_price_after_discount_after_vat,416,-0.374,yếu
fact_inventory_daily_balances,export_quantity,fact_order_lines,unit_price_after_discount_before_vat,416,-0.374,yếu
fact_delivery_details,qty_delivered,fact_order_lines,unit_price,1602,-0.373,yếu
fact_delivery_details,qty_delivered,fact_order_lines,unit_price_before_vat,1602,-0.373,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,discount_amount,416,0.373,yếu
fact_delivery_details,qty_remain,fact_order_lines,discount_amount_before_vat,1602,0.372,yếu
fact_inventory_lot_snapshot,qty_primary,dim_products,net_weight,1950,-0.372,yếu
fact_delivery_details,qty_remain,fact_order_lines,discount_amount,1602,0.371,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,discount_amount_before_vat,416,0.371,yếu
fact_inventory_lot_snapshot,qty_package,dim_products,net_weight,1692,-0.371,yếu
fact_delivery_details,qty_received,fact_order_lines,unit_price,1602,-0.37,yếu
fact_delivery_details,qty_received,fact_order_lines,unit_price_before_vat,1602,-0.37,yếu
fact_inventory_daily_balances,export_quantity,fact_order_lines,unit_price,416,-0.369,yếu
fact_inventory_daily_balances,export_quantity,fact_order_lines,unit_price_before_vat,416,-0.369,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,discount_amount,416,0.367,yếu
fact_delivery_details,qty_delivered,fact_order_lines,unit_price_after_discount_after_vat,1602,-0.366,yếu
fact_delivery_details,qty_delivered,fact_order_lines,unit_price_after_discount_before_vat,1602,-0.366,yếu
fact_delivery_details,qty_received,dim_product_prices,price_excl_vat,714,-0.366,yếu
fact_delivery_details,qty_received,dim_product_prices,price_incl_vat,714,-0.366,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,discount_amount_before_vat,416,0.365,yếu
fact_delivery_details,qty_received,fact_order_lines,unit_price_after_discount_after_vat,1602,-0.364,yếu
fact_delivery_details,qty_received,fact_order_lines,unit_price_after_discount_before_vat,1602,-0.364,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,unit_price,416,-0.364,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,unit_price_before_vat,416,-0.364,yếu
fact_delivery_details,qty_so,fact_order_lines,unit_price,1602,-0.363,yếu
fact_delivery_details,qty_so,fact_order_lines,unit_price_before_vat,1602,-0.363,yếu
fact_order_lines,sales_qty,dim_products,net_weight,7429,-0.361,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,unit_price,416,-0.36,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,unit_price_before_vat,416,-0.36,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,discount_amount,1144,0.36,yếu
fact_delivery_details,qty_so,dim_product_prices,price_excl_vat,714,-0.359,yếu
fact_delivery_details,qty_so,dim_product_prices,price_incl_vat,714,-0.359,yếu
fact_inventory_transactions,total_amount,fact_order_lines,delivery_days_sla,641,0.359,yếu
fact_delivery_details,qty_so,fact_order_lines,unit_price_after_discount_after_vat,1602,-0.357,yếu
fact_delivery_details,qty_so,fact_order_lines,unit_price_after_discount_before_vat,1602,-0.357,yếu
fact_inventory_daily_balances,import_quantity,fact_order_lines,unit_price,416,-0.357,yếu
fact_inventory_daily_balances,import_quantity,fact_order_lines,unit_price_before_vat,416,-0.357,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,discount_amount_before_vat,1144,0.357,yếu
fact_inventory_daily_balances,import_quantity,fact_order_lines,unit_price_after_discount_after_vat,416,-0.356,yếu
fact_inventory_daily_balances,import_quantity,fact_order_lines,unit_price_after_discount_before_vat,416,-0.356,yếu
fact_inventory_lot_snapshot,qty_package,dim_product_prices,price_incl_vat,1158,-0.356,yếu
fact_inventory_lot_snapshot,qty_package,dim_product_prices,price_excl_vat,1158,-0.355,yếu
fact_inventory_lot_snapshot,available_package,dim_product_prices,price_incl_vat,1158,-0.354,yếu
fact_order_lines,cancelled_qty,dim_products,net_weight,7429,-0.354,yếu
fact_inventory_lot_snapshot,available_package,dim_product_prices,price_excl_vat,1158,-0.353,yếu
fact_inventory_daily_balances,closing_quantity,fact_inventory_lot_snapshot,reservation_package,422,0.352,yếu
fact_inventory_daily_balances,opening_quantity,fact_inventory_lot_snapshot,reservation_package,422,0.35,yếu
fact_inventory_lot_snapshot,available_package,dim_products,net_weight,1692,-0.35,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,delivery_days_sla,825,0.346,yếu
fact_inventory_daily_balances,export_quantity,fact_inventory_lot_snapshot,reservation_package,422,0.345,yếu
fact_delivery_details,attempt_count,fact_inventory_daily_balances,closing_quantity,362,0.343,yếu
fact_delivery_details,attempt_count,fact_inventory_daily_balances,opening_quantity,362,0.342,yếu
fact_inventory_transactions,quantity,dim_products,conversion_rate,1424,0.339,yếu
fact_delivery_details,qty_delivered,dim_product_prices,price_excl_vat,714,-0.338,yếu
fact_delivery_details,qty_delivered,dim_product_prices,price_incl_vat,714,-0.338,yếu
fact_inventory_lot_snapshot,reservation_primary,dim_product_prices,price_incl_vat,1176,-0.338,yếu
fact_inventory_daily_balances,import_quantity,fact_inventory_lot_snapshot,reservation_package,422,0.337,yếu
fact_inventory_lot_snapshot,reservation_primary,dim_product_prices,price_excl_vat,1176,-0.337,yếu
fact_delivery_details,qty_remain,fact_inventory_daily_balances,opening_quantity,362,0.333,yếu
fact_delivery_details,qty_remain,fact_inventory_daily_balances,closing_quantity,362,0.329,yếu
fact_order_lines,shipped_qty,dim_products,net_weight,7429,-0.327,yếu
fact_order_lines,unit_price_after_discount_after_vat,dim_products,net_weight,7429,0.327,yếu
fact_order_lines,unit_price_after_discount_before_vat,dim_products,net_weight,7429,0.327,yếu
fact_order_lines,sales_qty,dim_products,conversion_rate,7153,0.326,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,amount_before_discount,416,0.322,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,amount_before_discount_before_vat,416,0.322,yếu
fact_inventory_lot_snapshot,available_primary,dim_products,net_weight,1881,-0.322,yếu
fact_order_lines,unit_price,dim_products,net_weight,7428,0.322,yếu
fact_order_lines,unit_price_before_vat,dim_products,net_weight,7429,0.322,yếu
fact_order_lines,discount_percent,dim_products,net_weight,7429,-0.321,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_inventory_transactions,quantity,587,0.319,yếu
fact_inventory_daily_balances,export_quantity,fact_order_lines,vat_percent,416,0.317,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,amount_before_discount,416,0.317,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,amount_before_discount_before_vat,416,0.317,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,amount_incl_vat,416,0.314,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,net_revenue,416,0.314,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,vat_amount,416,0.314,yếu
fact_inventory_lot_snapshot,available_primary,fact_order_lines,discount_percent,1279,0.314,yếu
fact_inventory_transactions,quantity,fact_order_lines,delivery_days_sla,641,0.314,yếu
fact_order_lines,sales_qty_carton,dim_products,net_weight,7094,-0.313,yếu
fact_inventory_lot_snapshot,qty_primary,fact_order_lines,discount_percent,1291,0.311,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,amount_incl_vat,416,0.309,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,net_revenue,416,0.309,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,vat_amount,416,0.309,yếu
fact_order_lines,shipped_qty,dim_products,conversion_rate,7153,0.307,yếu
fact_order_lines,discount_amount_before_vat,dim_products,net_weight,7429,-0.305,yếu
fact_order_lines,discount_amount,dim_products,net_weight,7429,-0.301,yếu
fact_inventory_transactions,unit_price,dim_products,net_weight,1424,0.285,yếu
fact_inventory_lot_snapshot,volume_primary,dim_product_prices,price_incl_vat,1065,-0.283,yếu
fact_order_lines,sales_qty_carton,dim_product_prices,price_incl_vat,5024,-0.283,yếu
fact_inventory_lot_snapshot,volume_primary,dim_product_prices,price_excl_vat,1065,-0.282,yếu
fact_order_lines,delivery_days_sla,dim_product_prices,price_incl_vat,755,-0.282,yếu
fact_order_lines,sales_qty_carton,dim_product_prices,price_excl_vat,5024,-0.282,yếu
fact_order_lines,vat_percent,dim_product_prices,price_excl_vat,5061,-0.282,yếu
fact_order_lines,vat_percent,dim_product_prices,price_incl_vat,5061,-0.282,yếu
fact_order_lines,delivery_days_sla,dim_product_prices,price_excl_vat,755,-0.281,yếu
fact_inventory_lot_snapshot,expiry_warning_days,dim_products,net_weight,1518,-0.278,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,delivery_days_sla,796,0.278,yếu
fact_inventory_transactions,total_amount,fact_order_lines,discount_percent,1323,0.273,yếu
fact_inventory_transactions,unit_price,fact_order_lines,shipped_qty,1323,-0.273,yếu
fact_inventory_daily_balances,export_quantity,dim_products,conversion_rate,487,0.272,yếu
fact_inventory_lot_snapshot,reservation_package,dim_products,net_weight,1692,-0.27,yếu
fact_inventory_lot_snapshot,available_primary,dim_products,conversion_rate,1766,0.269,yếu
fact_inventory_lot_snapshot,available_package,fact_order_lines,unit_price,1143,-0.266,yếu
fact_inventory_transactions,unit_price,fact_order_lines,sales_qty,1323,-0.266,yếu
fact_inventory_daily_balances,import_quantity,fact_order_lines,vat_percent,416,0.265,yếu
fact_inventory_lot_snapshot,available_package,fact_order_lines,unit_price_before_vat,1144,-0.265,yếu
fact_inventory_lot_snapshot,reservation_primary,dim_products,net_weight,1881,-0.265,yếu
fact_delivery_details,qty_delivered,fact_inventory_transactions,unit_price,931,-0.263,yếu
fact_delivery_details,qty_received,fact_inventory_transactions,unit_price,931,-0.262,yếu
fact_inventory_daily_balances,closing_quantity,fact_inventory_transactions,unit_price,344,-0.261,yếu
fact_inventory_lot_snapshot,qty_package,fact_order_lines,unit_price,1143,-0.261,yếu
fact_inventory_daily_balances,opening_quantity,fact_inventory_transactions,unit_price,344,-0.259,yếu
fact_inventory_lot_snapshot,qty_package,fact_order_lines,unit_price_before_vat,1144,-0.259,yếu
fact_inventory_lot_snapshot,available_primary,fact_inventory_transactions,unit_price,587,-0.258,yếu
fact_delivery_details,qty_so,fact_inventory_transactions,unit_price,931,-0.257,yếu
fact_inventory_daily_balances,import_quantity,dim_products,conversion_rate,487,0.256,yếu
fact_inventory_lot_snapshot,volume_package,dim_product_prices,price_incl_vat,1068,-0.256,yếu
fact_inventory_lot_snapshot,available_package,fact_order_lines,unit_price_after_discount_after_vat,1144,-0.255,yếu
fact_inventory_lot_snapshot,volume_package,dim_product_prices,price_excl_vat,1068,-0.255,yếu
fact_inventory_transactions,total_amount,dim_products,net_weight,1424,-0.255,yếu
fact_delivery_details,qty_received,dim_products,conversion_rate,1733,0.254,yếu
fact_inventory_daily_balances,opening_quantity,dim_products,conversion_rate,487,0.254,yếu
fact_inventory_lot_snapshot,available_package,fact_order_lines,unit_price_after_discount_before_vat,1144,-0.254,yếu
fact_inventory_daily_balances,closing_quantity,fact_inventory_lot_snapshot,expiry_warning_days,422,0.252,yếu
fact_inventory_daily_balances,closing_quantity,dim_products,conversion_rate,487,0.252,yếu
fact_inventory_lot_snapshot,qty_package,fact_order_lines,unit_price_after_discount_after_vat,1144,-0.252,yếu
fact_inventory_lot_snapshot,qty_package,fact_order_lines,unit_price_after_discount_before_vat,1144,-0.252,yếu
fact_inventory_daily_balances,opening_quantity,fact_inventory_lot_snapshot,expiry_warning_days,422,0.251,yếu
fact_order_lines,amount_before_discount,dim_products,net_weight,7429,-0.251,yếu
fact_order_lines,amount_before_discount_before_vat,dim_products,net_weight,7429,-0.251,yếu
fact_delivery_details,qty_so,dim_products,conversion_rate,1733,0.25,yếu
fact_order_lines,amount_incl_vat,dim_products,net_weight,7429,-0.249,yếu
fact_order_lines,net_revenue,dim_products,net_weight,7429,-0.249,yếu
fact_order_lines,vat_amount,dim_products,net_weight,7429,-0.249,yếu
fact_inventory_lot_snapshot,reservation_package,dim_product_prices,price_incl_vat,1158,-0.243,yếu
fact_inventory_lot_snapshot,expiry_warning_days,dim_product_prices,price_incl_vat,1137,-0.242,yếu
fact_inventory_lot_snapshot,reservation_package,dim_product_prices,price_excl_vat,1158,-0.242,yếu
fact_inventory_lot_snapshot,expiry_warning_days,dim_product_prices,price_excl_vat,1137,-0.241,yếu
fact_order_lines,discount_percent,dim_product_prices,price_excl_vat,5061,-0.241,yếu
fact_order_lines,discount_percent,dim_product_prices,price_incl_vat,5061,-0.241,yếu
fact_inventory_lot_snapshot,qty_primary,dim_products,conversion_rate,1843,0.24,yếu
fact_delivery_details,qty_received,dim_products,net_weight,1773,-0.237,yếu
fact_inventory_lot_snapshot,volume_primary,dim_products,net_weight,1615,-0.236,yếu
fact_inventory_lot_snapshot,qty_primary,fact_inventory_transactions,unit_price,613,-0.235,yếu
fact_delivery_details,qty_so,dim_products,net_weight,1773,-0.234,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,unit_price,1085,-0.234,yếu
fact_order_lines,vat_percent,dim_products,conversion_rate,7153,0.232,yếu
fact_order_lines,delivery_days_sla,dim_products,net_weight,1207,-0.231,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,unit_price_before_vat,1086,-0.23,yếu
fact_inventory_daily_balances,export_quantity,fact_order_lines,discount_percent,416,0.228,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,discount_percent,1279,0.226,yếu
fact_delivery_details,attempt_count,fact_order_lines,unit_price,1602,-0.224,yếu
fact_delivery_details,attempt_count,fact_order_lines,unit_price_before_vat,1602,-0.224,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,delivery_days_sla,320,0.223,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,delivery_days_sla,320,0.223,yếu
fact_inventory_daily_balances,import_quantity,fact_order_lines,discount_percent,416,0.222,yếu
fact_order_lines,cancelled_qty,dim_products,conversion_rate,7153,0.219,yếu
fact_order_lines,discount_amount_before_vat,dim_product_prices,price_incl_vat,5061,-0.218,yếu
fact_order_lines,discount_amount_before_vat,dim_product_prices,price_excl_vat,5061,-0.217,yếu
fact_delivery_details,attempt_count,fact_order_lines,unit_price_after_discount_after_vat,1602,-0.213,yếu
fact_delivery_details,attempt_count,fact_order_lines,unit_price_after_discount_before_vat,1602,-0.212,yếu
fact_order_lines,discount_amount,dim_product_prices,price_excl_vat,5061,-0.21,yếu
fact_order_lines,discount_amount,dim_product_prices,price_incl_vat,5061,-0.21,yếu
fact_delivery_details,qty_delivered,dim_products,conversion_rate,1733,0.201,yếu
fact_inventory_transactions,quantity,fact_order_lines,discount_percent,1323,0.201,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,unit_price_after_discount_after_vat,1086,-0.199,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,unit_price_after_discount_before_vat,1086,-0.199,yếu
fact_inventory_daily_balances,import_quantity,dim_products,net_weight,481,-0.197,yếu
fact_delivery_details,attempt_count,dim_product_prices,price_excl_vat,714,-0.196,yếu
fact_delivery_details,attempt_count,dim_product_prices,price_incl_vat,714,-0.196,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,unit_price,1085,-0.196,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,unit_price_after_discount_after_vat,1086,-0.196,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,unit_price_after_discount_before_vat,1086,-0.196,yếu
fact_inventory_lot_snapshot,available_package,fact_order_lines,discount_percent,1144,0.194,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,unit_price_before_vat,1086,-0.194,yếu
fact_inventory_transactions,unit_price,fact_order_lines,delivery_days_sla,641,-0.194,yếu
fact_order_lines,vat_percent,dim_product_prices,tax_rate,5061,0.194,yếu
fact_delivery_details,qty_delivered,dim_products,net_weight,1773,-0.193,yếu
fact_inventory_daily_balances,export_quantity,dim_products,net_weight,481,-0.19,yếu
fact_order_lines,vat_percent,dim_products,tax_rate,5364,0.189,yếu
fact_delivery_details,attempt_count,fact_order_lines,vat_percent,1602,0.184,yếu
fact_order_lines,delivery_days_sla,dim_products,conversion_rate,1169,0.184,yếu
fact_inventory_lot_snapshot,qty_package,fact_order_lines,discount_percent,1144,0.182,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_inventory_transactions,unit_price,587,-0.18,yếu
