bang_1,field_1,bang_2,field_2,so_dong_chung,spearman,muc_do
fact_delivery_details,qty_remain,fact_order_lines,vat_amount,29661,0.042,yếu
fact_delivery_details,qty_remain,fact_order_lines,shipped_qty,29661,0.041,yếu
fact_order_fulfillment,total_cancelled_revenue,fact_visits,travel_distance_km,61175,0.041,yếu
fact_delivery_details,qty_remain,fact_order_lines,amount_before_discount,29661,0.04,yếu
fact_delivery_details,qty_remain,fact_order_lines,amount_before_discount_before_vat,29661,0.04,yếu
fact_delivery_details,qty_remain,fact_order_lines,sales_qty,29661,0.04,yếu
fact_delivery_details,qty_remain,fact_order_lines,sales_qty_carton,29558,0.04,yếu
fact_order_fulfillment,total_vat,fact_order_lines,vat_percent,177977,-0.04,yếu
fact_order_lines,discount_amount_before_vat,fact_visits,travel_distance_km,67092,0.04,yếu
fact_order_lines,cancelled_qty,fact_visits,travel_distance_km,67092,0.038,yếu
fact_order_fulfillment,total_delivered_revenue,fact_order_lines,unit_price_after_discount_after_vat,177977,0.036,yếu
fact_order_fulfillment,total_delivered_revenue,fact_order_lines,unit_price_after_discount_before_vat,177977,0.036,yếu
fact_order_fulfillment,total_delivered_revenue,fact_visits,travel_duration_minutes,61175,-0.036,yếu
fact_order_fulfillment,total_before_discount,fact_visits,travel_duration_minutes,61174,0.035,yếu
fact_order_lines,unit_price,fact_visits,travel_distance_km,67092,-0.034,yếu
fact_order_lines,unit_price_before_vat,fact_visits,travel_distance_km,67092,-0.034,yếu
fact_order_fulfillment,total_cancelled_revenue,fact_visits,travel_duration_minutes,61175,-0.03,yếu
fact_delivery_details,qty_remain,fact_visits,travel_distance_km,21128,0.029,yếu
fact_order_lines,unit_price,fact_visits,travel_duration_minutes,67092,-0.029,yếu
fact_order_lines,unit_price_before_vat,fact_visits,travel_duration_minutes,67092,-0.029,yếu
fact_order_lines,unit_price_after_discount_after_vat,fact_visits,travel_distance_km,67092,-0.028,yếu
fact_order_lines,unit_price_after_discount_before_vat,fact_visits,travel_distance_km,67092,-0.028,yếu
fact_order_lines,vat_percent,fact_visits,travel_distance_km,67092,0.028,yếu
fact_order_fulfillment,item_count,fact_order_lines,discount_percent,177977,0.027,yếu
fact_order_lines,cancelled_qty,fact_visits,travel_duration_minutes,67092,-0.027,yếu
fact_order_lines,delivery_days_sla,fact_visits,travel_duration_minutes,5085,0.025,yếu
fact_order_fulfillment,total_amount,fact_visits,travel_duration_minutes,61175,-0.024,yếu
fact_order_fulfillment,total_net_revenue,fact_visits,travel_duration_minutes,61174,-0.024,yếu
fact_order_fulfillment,item_count,fact_visits,travel_duration_minutes,61175,-0.022,yếu
fact_delivery_details,qty_remain,fact_visits,working_time_minutes,20511,0.021,yếu
fact_order_lines,shipped_qty,fact_visits,travel_duration_minutes,67092,0.021,yếu
fact_order_lines,unit_price_after_discount_after_vat,fact_visits,travel_duration_minutes,67092,-0.021,yếu
fact_order_lines,unit_price_after_discount_before_vat,fact_visits,travel_duration_minutes,67092,-0.021,yếu
fact_order_fulfillment,total_vat,fact_visits,travel_duration_minutes,61174,-0.02,yếu
fact_delivery_details,attempt_count,fact_order_lines,unit_price_after_discount_after_vat,29661,-0.019,yếu
fact_delivery_details,attempt_count,fact_order_lines,unit_price_after_discount_before_vat,29661,-0.019,yếu
fact_order_fulfillment,total_before_discount,fact_order_lines,vat_percent,177977,0.019,yếu
fact_delivery_details,qty_remain,fact_visits,travel_duration_minutes,21128,0.018,yếu
fact_order_lines,amount_before_discount,fact_visits,travel_duration_minutes,67092,-0.018,yếu
fact_order_lines,amount_before_discount_before_vat,fact_visits,travel_duration_minutes,67092,-0.018,yếu
fact_delivery_details,qty_remain,fact_order_lines,vat_percent,29661,-0.017,yếu
fact_order_fulfillment,total_discount,fact_order_lines,cancelled_qty,177977,-0.017,yếu
fact_delivery_details,qty_remain,fact_order_fulfillment,total_cancelled_revenue,25382,0.016,yếu
fact_delivery_details,qty_remain,fact_order_lines,discount_percent,29661,-0.015,yếu
fact_order_lines,amount_incl_vat,fact_visits,travel_duration_minutes,67092,-0.014,yếu
fact_order_lines,net_revenue,fact_visits,travel_duration_minutes,67092,-0.014,yếu
fact_order_lines,vat_amount,fact_visits,travel_duration_minutes,67092,-0.014,yếu
fact_delivery_details,qty_remain,fact_order_lines,cancelled_qty,29661,0.013,yếu
fact_order_lines,sales_qty,fact_visits,travel_duration_minutes,67092,0.012,yếu
fact_order_lines,discount_amount_before_vat,fact_visits,travel_duration_minutes,67092,-0.011,yếu
fact_order_lines,sales_qty_carton,fact_visits,travel_duration_minutes,66233,-0.006,yếu
fact_order_lines,discount_amount,fact_visits,travel_duration_minutes,67092,-0.004,yếu
fact_order_lines,discount_percent,fact_visits,travel_distance_km,67092,0.004,yếu
fact_delivery_details,qty_remain,fact_order_fulfillment,total_discount,25382,0.003,yếu
fact_delivery_details,qty_remain,fact_order_lines,unit_price,29661,-0.003,yếu
fact_delivery_details,qty_remain,fact_order_lines,unit_price_before_vat,29661,-0.003,yếu
fact_delivery_details,qty_remain,fact_order_lines,discount_amount,29661,0.002,yếu
fact_order_lines,discount_percent,fact_visits,travel_duration_minutes,67092,-0.002,yếu
fact_delivery_details,qty_remain,fact_order_lines,discount_amount_before_vat,29661,0.001,yếu
fact_delivery_details,qty_remain,fact_order_lines,unit_price_after_discount_after_vat,29661,0.0,yếu
fact_delivery_details,qty_remain,fact_order_lines,unit_price_after_discount_before_vat,29661,0.0,yếu
